,index,Product_SKU,Product_Style_ID,Product_Catalog,Product_Category,Product_Weight,Transfer_Price,Old_MRP,Final_Old_MRP,Ajio_MRP,Amazon_MRP,Amazon_FBA_MRP,Flipkart_MRP,Limeroad_MRP,Myntra_MRP,Paytm_MRP,Snapdeal_MRP,Transfer_Price_Level_1,Transfer_Price_Level_2
707,707,Os213_15284_M,Os213_15284,Mix,Tops,0.2,375.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,375.0,303.75
708,708,Os213_15284_L,Os213_15284,Mix,Tops,0.2,375.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,375.0,303.75
709,709,Os213_15284_XL,Os213_15284,Mix,Tops,0.2,375.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,375.0,303.75
710,710,Os169_S,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,435.0,352.35
711,711,Os169_M,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,435.0,352.35
712,712,Os169_L,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,435.0,352.35
713,713,Os169_XL,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,435.0,352.35
714,714,Os169_2XL,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,435.0,352.35
715,715,Os169_3XL,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,435.0,352.35
716,716,Os142_XS,Os142,Mix,Tops,0.2,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
717,717,Os142_S,Os142,Mix,Tops,0.2,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
718,718,Os142_M,Os142,Mix,Tops,0.2,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
719,719,Os142_L,Os142,Mix,Tops,0.2,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
720,720,Os142_XL,Os142,Mix,Tops,0.2,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
721,721,Os144_XS,Os144,Mix,Tops,0.2,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
722,722,Os144_S,Os144,Mix,Tops,0.2,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
723,723,Os144_M,Os144,Mix,Tops,0.2,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
724,724,Os144_L,Os144,Mix,Tops,0.2,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
725,725,Os144_XL,Os144,Mix,Tops,0.2,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
726,726,Os145_XS,Os145,Mix,Tops,0.2,450.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,450.0,364.5
727,727,Os145_S,Os145,Mix,Tops,0.2,450.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,450.0,364.5
728,728,Os145_M,Os145,Mix,Tops,0.2,450.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,450.0,364.5
729,729,Os145_L,Os145,Mix,Tops,0.2,450.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,450.0,364.5
730,730,Os145_XL,Os145,Mix,Tops,0.2,450.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,450.0,364.5
731,731,Os146_XS,Os146,Mix,Tops,0.2,415.0,1795.0,1795.0,1795.0,1795.0,1795.0,1895.0,1795.0,1795.0,1795.0,1795.0,415.0,336.15
732,732,Os146_S,Os146,Mix,Tops,0.2,415.0,1795.0,1795.0,1795.0,1795.0,1795.0,1895.0,1795.0,1795.0,1795.0,1795.0,415.0,336.15
733,733,Os146_M,Os146,Mix,Tops,0.2,415.0,1795.0,1795.0,1795.0,1795.0,1795.0,1895.0,1795.0,1795.0,1795.0,1795.0,415.0,336.15
734,734,Os146_L,Os146,Mix,Tops,0.2,415.0,1795.0,1795.0,1795.0,1795.0,1795.0,1895.0,1795.0,1795.0,1795.0,1795.0,415.0,336.15
735,735,Os146_XL,Os146,Mix,Tops,0.2,415.0,1795.0,1795.0,1795.0,1795.0,1795.0,1895.0,1795.0,1795.0,1795.0,1795.0,415.0,336.15
736,736,Os1111_S,Os1111,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
737,737,Os1111_M,Os1111,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
738,738,Os1111_L,Os1111,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
739,739,Os1111_XL,Os1111,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
740,740,Os1111_2XL,Os1111,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
741,741,Os1111_3XL,Os1111,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
742,742,Os1071_S,Os1071,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
743,743,Os1071_M,Os1071,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
744,744,Os1071_L,Os1071,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
745,745,Os1071_XL,Os1071,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
746,746,Os1071_2XL,Os1071,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
747,747,Os1071_3XL,Os1071,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
748,748,Os1081_S,Os1081,Surmaya,Kurta Set,0.4,895.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,895.0,724.95
749,749,Os1081_M,Os1081,Surmaya,Kurta Set,0.4,895.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,895.0,724.95
750,750,Os1081_L,Os1081,Surmaya,Kurta Set,0.4,895.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,895.0,724.95
751,751,Os1081_XL,Os1081,Surmaya,Kurta Set,0.4,895.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,895.0,724.95
752,752,Os1081_2XL,Os1081,Surmaya,Kurta Set,0.4,895.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,895.0,724.95
753,753,Os1081_3XL,Os1081,Surmaya,Kurta Set,0.4,895.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,895.0,724.95
754,754,Os1088_S,Os1088,Surmaya,Kurta Set,0.4,875.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,875.0,708.75
755,755,Os1088_M,Os1088,Surmaya,Kurta Set,0.4,875.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,875.0,708.75
756,756,Os1088_L,Os1088,Surmaya,Kurta Set,0.4,875.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,875.0,708.75
757,757,Os1088_XL,Os1088,Surmaya,Kurta Set,0.4,875.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,875.0,708.75
758,758,Os1088_2XL,Os1088,Surmaya,Kurta Set,0.4,875.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,875.0,708.75
759,759,Os1088_3XL,Os1088,Surmaya,Kurta Set,0.4,875.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,2050.0,875.0,708.75
760,760,Os1084_S,Os1084,Surmaya,Kurta Set,0.4,1050.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1050.0,850.5
761,761,Os1084_M,Os1084,Surmaya,Kurta Set,0.4,1050.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1050.0,850.5
762,762,Os1084_L,Os1084,Surmaya,Kurta Set,0.4,1050.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1050.0,850.5
763,763,Os1084_XL,Os1084,Surmaya,Kurta Set,0.4,1050.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1050.0,850.5
764,764,Os1084_2XL,Os1084,Surmaya,Kurta Set,0.4,1050.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1050.0,850.5
765,765,Os1084_3XL,Os1084,Surmaya,Kurta Set,0.4,1050.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,1050.0,850.5
766,766,Os1120_S,Os1120,Surmaya,Kurta Set,0.4,510.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,510.0,413.1
767,767,Os1120_M,Os1120,Surmaya,Kurta Set,0.4,510.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,510.0,413.1
768,768,Os1120_L,Os1120,Surmaya,Kurta Set,0.4,510.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,510.0,413.1
769,769,Os1120_XL,Os1120,Surmaya,Kurta Set,0.4,510.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,510.0,413.1
770,770,Os1120_2XL,Os1120,Surmaya,Kurta Set,0.4,510.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,510.0,413.1
771,771,Os1120_3XL,Os1120,Surmaya,Kurta Set,0.4,510.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,510.0,413.1
772,772,Os1097_S,Os1097,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
773,773,Os1097_M,Os1097,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
774,774,Os1097_L,Os1097,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
775,775,Os1097_XL,Os1097,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
776,776,Os1097_2XL,Os1097,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
777,777,Os1097_3XL,Os1097,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,825.0,668.25
778,778,Os1094_S,Os1094,Surmaya,Kurta Set,0.4,845.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,845.0,684.45
779,779,Os1094_M,Os1094,Surmaya,Kurta Set,0.4,845.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,845.0,684.45
780,780,Os1094_L,Os1094,Surmaya,Kurta Set,0.4,845.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,845.0,684.45
781,781,Os1094_XL,Os1094,Surmaya,Kurta Set,0.4,845.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,845.0,684.45
782,782,Os1094_2XL,Os1094,Surmaya,Kurta Set,0.4,845.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,845.0,684.45
783,783,Os1094_3XL,Os1094,Surmaya,Kurta Set,0.4,845.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,845.0,684.45
784,784,Os1064_S,Os1064,Surmaya,Kurta Set,0.4,695.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,695.0,562.95
785,785,Os1064_M,Os1064,Surmaya,Kurta Set,0.4,695.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,695.0,562.95
786,786,Os1064_L,Os1064,Surmaya,Kurta Set,0.4,695.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,695.0,562.95
787,787,Os1064_XL,Os1064,Surmaya,Kurta Set,0.4,695.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,695.0,562.95
788,788,Os1064_2XL,Os1064,Surmaya,Kurta Set,0.4,695.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,695.0,562.95
789,789,Os1064_3XL,Os1064,Surmaya,Kurta Set,0.4,695.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,695.0,562.95
790,790,Os1091_S,Os1091,Surmaya,Kurta Set,0.4,1140.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,1140.0,923.4
791,791,Os1091_M,Os1091,Surmaya,Kurta Set,0.4,1140.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,1140.0,923.4
792,792,Os1091_L,Os1091,Surmaya,Kurta Set,0.4,1140.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,1140.0,923.4
793,793,Os1091_XL,Os1091,Surmaya,Kurta Set,0.4,1140.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,1140.0,923.4
794,794,Os1091_2XL,Os1091,Surmaya,Kurta Set,0.4,1140.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,1140.0,923.4
795,795,Os1091_3XL,Os1091,Surmaya,Kurta Set,0.4,1140.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,2595.0,1140.0,923.4
796,796,Os1090_S,Os1090,Surmaya,Kurta Set,0.4,980.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,980.0,793.8
797,797,Os1090_M,Os1090,Surmaya,Kurta Set,0.4,980.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,980.0,793.8
798,798,Os1090_L,Os1090,Surmaya,Kurta Set,0.4,980.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,980.0,793.8
799,799,Os1090_XL,Os1090,Surmaya,Kurta Set,0.4,980.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,980.0,793.8
800,800,Os1090_2XL,Os1090,Surmaya,Kurta Set,0.4,980.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,980.0,793.8
801,801,Os1090_3XL,Os1090,Surmaya,Kurta Set,0.4,980.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,980.0,793.8
802,802,Os1068_S,Os1068,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
803,803,Os1068_M,Os1068,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
804,804,Os1068_L,Os1068,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
805,805,Os1068_XL,Os1068,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
806,806,Os1068_2XL,Os1068,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
807,807,Os1068_3XL,Os1068,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,950.0,769.5
808,808,Os273_S,Os273,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
809,809,Os273_M,Os273,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
810,810,Os273_L,Os273,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
811,811,Os273_XL,Os273,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
812,812,Os273_2XL,Os273,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
813,813,Os273_3XL,Os273,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
814,814,Os272_S,Os272,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
815,815,Os272_M,Os272,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
816,816,Os272_L,Os272,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
817,817,Os272_XL,Os272,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
818,818,Os272_2XL,Os272,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
819,819,Os272_3XL,Os272,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
820,820,Os271_S,Os271,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
821,821,Os271_M,Os271,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
822,822,Os271_L,Os271,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
823,823,Os271_XL,Os271,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
824,824,Os271_2XL,Os271,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
825,825,Os271_3XL,Os271,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
826,826,Os270_S,Os270,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
827,827,Os270_M,Os270,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
828,828,Os270_L,Os270,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
829,829,Os270_XL,Os270,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
830,830,Os270_2XL,Os270,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
831,831,Os270_3XL,Os270,Four Gems 2,Kurta Set,0.4,680.0,2795.0,2795.0,2995.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,680.0,550.8
832,832,Os266_S,Os266,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
833,833,Os266_M,Os266,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
834,834,Os266_L,Os266,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
835,835,Os266_XL,Os266,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
836,836,Os266_2XL,Os266,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
837,837,Os266_3XL,Os266,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
838,838,Os151_S,Os151,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1895.0,1895.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
839,839,Os151_M,Os151,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1895.0,1895.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
840,840,Os151_L,Os151,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1895.0,1895.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
841,841,Os151_XL,Os151,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1895.0,1895.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
842,842,Os151_2XL,Os151,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1895.0,1895.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
843,843,Os151_3XL,Os151,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1895.0,1895.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
844,844,Os163_S,Os163,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
845,845,Os163_M,Os163,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
846,846,Os163_L,Os163,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
847,847,Os163_XL,Os163,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
848,848,Os163_2XL,Os163,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
849,849,Os163_3XL,Os163,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
850,850,Os269_S,Os269,Mix,Kurta,0.3,220.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,220.0,178.2
851,851,Os269_M,Os269,Mix,Kurta,0.3,220.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,220.0,178.2
852,852,Os269_L,Os269,Mix,Kurta,0.3,220.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,220.0,178.2
853,853,Os269_XL,Os269,Mix,Kurta,0.3,220.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,220.0,178.2
